Sexo;Categoria;Deporte;F.Nacimiento;Nombre_Equipo;Temporada;Municipio;C.P.;Competicion;Instalacion;Distrito
MIXTO;ALEVIN                                            ;ATLETISMO                                         ;12/05/2009;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;ATLETISMO                                         ;29/03/2010;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;ATLETISMO                                         ;29/04/2010;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;ATLETISMO                                         ;02/01/2009;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;ATLETISMO                                         ;08/07/2010;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;ATLETISMO                                         ;11/03/2010;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;ATLETISMO                                         ;24/01/2008;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;ATLETISMO                                         ;22/01/2008;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;ATLETISMO                                         ;22/06/2008;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;ATLETISMO                                         ;14/02/2008;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;ATLETISMO                                         ;30/04/2008;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;ATLETISMO                                         ;30/11/2007;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;ATLETISMO                                         ;12/09/2007;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;ATLETISMO                                         ;28/04/2008;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;ATLETISMO                                         ;06/04/2007;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;CADETE                                            ;ATLETISMO                                         ;22/06/2006;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;CADETE                                            ;ATLETISMO                                         ;09/05/2006;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;CADETE                                            ;ATLETISMO                                         ;01/12/2005;ESCUELA DE ATLETISMO RUNNING-RIO                  ;2020;Madrid                                            ;28008;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;BENJAMIN                                          ;BADMINTON                                         ;07/02/2011;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;BENJAMIN                                          ;BADMINTON                                         ;02/02/2011;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;BENJAMIN                                          ;BADMINTON                                         ;28/07/2011;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;BENJAMIN                                          ;BADMINTON                                         ;07/11/2013;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;BADMINTON                                         ;21/02/2010;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;BADMINTON                                         ;09/12/2009;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;BADMINTON                                         ;23/07/2009;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;BADMINTON                                         ;16/01/2008;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;BADMINTON                                         ;01/02/2008;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;BADMINTON                                         ;14/08/2008;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;BADMINTON                                         ;26/08/2008;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;BADMINTON                                         ;05/01/2008;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;BADMINTON                                         ;23/07/2008;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;BADMINTON                                         ;22/03/2007;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;BADMINTON                                         ;04/10/2007;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;BADMINTON                                         ;15/07/2007;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;BADMINTON                                         ;22/08/2007;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;CADETE                                            ;BADMINTON                                         ;01/07/2005;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;CADETE                                            ;BADMINTON                                         ;07/10/2005;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;CADETE                                            ;BADMINTON                                         ;05/10/2005;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;CADETE                                            ;BADMINTON                                         ;13/05/2005;EDM BADMINTON M. SAMARANCH                        ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;BADMINTON                                         ;14/12/2007;C BADMINTON BIANCONERO                            ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;BADMINTON                                         ;16/01/2008;C BADMINTON BIANCONERO                            ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;BADMINTON                                         ;01/02/2008;C BADMINTON BIANCONERO                            ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;BADMINTON                                         ;05/01/2008;C BADMINTON BIANCONERO                            ;2020;Madrid                                            ;28005;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;PREBENJAMIN                                       ;AJEDREZ                                           ;31/07/2014;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;PREBENJAMIN                                       ;AJEDREZ                                           ;20/03/2014;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;PREBENJAMIN                                       ;AJEDREZ                                           ;12/02/2014;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;PREBENJAMIN                                       ;AJEDREZ                                           ;19/09/2014;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;PREBENJAMIN                                       ;AJEDREZ                                           ;06/01/2013;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;PREBENJAMIN                                       ;AJEDREZ                                           ;06/01/2014;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;PREBENJAMIN                                       ;AJEDREZ                                           ;20/12/2013;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;PREBENJAMIN                                       ;AJEDREZ                                           ;13/10/2013;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;PREBENJAMIN                                       ;AJEDREZ                                           ;27/02/2013;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;PREBENJAMIN                                       ;AJEDREZ                                           ;27/05/2013;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;PREBENJAMIN                                       ;AJEDREZ                                           ;08/07/2013;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;BENJAMIN                                          ;AJEDREZ                                           ;17/05/2011;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;BENJAMIN                                          ;AJEDREZ                                           ;03/01/2012;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;BENJAMIN                                          ;AJEDREZ                                           ;25/02/2012;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;BENJAMIN                                          ;AJEDREZ                                           ;24/07/2012;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;BENJAMIN                                          ;AJEDREZ                                           ;24/08/2013;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;BENJAMIN                                          ;AJEDREZ                                           ;15/10/2012;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;BENJAMIN                                          ;AJEDREZ                                           ;20/12/2012;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;AJEDREZ                                           ;06/07/2009;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;AJEDREZ                                           ;03/06/2009;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;AJEDREZ                                           ;08/07/2009;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;AJEDREZ                                           ;04/12/2009;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;AJEDREZ                                           ;14/08/2009;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;AJEDREZ                                           ;20/06/2009;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;AJEDREZ                                           ;14/12/2009;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;AJEDREZ                                           ;07/09/2009;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;AJEDREZ                                           ;17/10/2007;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;INFANTIL                                          ;AJEDREZ                                           ;09/01/2008;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;CADETE                                            ;AJEDREZ                                           ;21/01/2006;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
FEMENINO;CADETE                                            ;AJEDREZ                                           ;19/10/2007;AJEDREZ CENTRO                                    ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;LAS 13 ROSAS                                      ;CENTRO                   
MIXTO;ALEVIN                                            ;PIRAGÜISMO                                        ;04/02/2009;ESCUELA MUNICIPAL PIRAGÜISMO DE USERA             ;2020;MADRID                                            ;28010;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
MIXTO;ALEVIN                                            ;PIRAGÜISMO                                        ;14/05/2010;ESCUELA MUNICIPAL PIRAGÜISMO DE USERA             ;2020;MADRID                                            ;28010;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
MIXTO;ALEVIN                                            ;PIRAGÜISMO                                        ;22/11/2010;ESCUELA MUNICIPAL PIRAGÜISMO DE USERA             ;2020;MADRID                                            ;28010;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
MIXTO;ALEVIN                                            ;PIRAGÜISMO                                        ;10/07/2009;ESCUELA MUNICIPAL PIRAGÜISMO DE USERA             ;2020;MADRID                                            ;28010;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
MIXTO;ALEVIN                                            ;PIRAGÜISMO                                        ;26/09/2009;ESCUELA MUNICIPAL PIRAGÜISMO DE USERA             ;2020;MADRID                                            ;28010;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;PREBENJAMIN                                       ;PIRAGÜISMO                                        ;16/09/2013;CLUB  MADRILEÑO CIENCIAS PIRAGUA                  ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;PREBENJAMIN                                       ;PIRAGÜISMO                                        ;25/04/2013;CLUB  MADRILEÑO CIENCIAS PIRAGUA                  ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;BENJAMIN                                          ;PIRAGÜISMO                                        ;18/09/2012;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;BENJAMIN                                          ;PIRAGÜISMO                                        ;17/09/2012;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;BENJAMIN                                          ;PIRAGÜISMO                                        ;22/11/2011;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;BENJAMIN                                          ;PIRAGÜISMO                                        ;01/02/2011;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;BENJAMIN                                          ;PIRAGÜISMO                                        ;17/11/2011;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;BENJAMIN                                          ;PIRAGÜISMO                                        ;13/05/2011;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;BENJAMIN                                          ;PIRAGÜISMO                                        ;11/12/2011;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;BENJAMIN                                          ;PIRAGÜISMO                                        ;22/11/2011;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;BENJAMIN                                          ;PIRAGÜISMO                                        ;05/09/2011;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;BENJAMIN                                          ;PIRAGÜISMO                                        ;22/07/2012;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;BENJAMIN                                          ;PIRAGÜISMO                                        ;09/11/2012;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;09/11/2010;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;19/02/2009;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;03/08/2009;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;17/12/2010;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;15/06/2010;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;25/08/2010;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;02/04/2009;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;09/12/2010;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;28/03/2009;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;09/01/2010;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;14/03/2009;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;14/03/2009;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;13/05/2011;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;18/09/2011;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;17/03/2009;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;28/09/2009;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;28/03/2009;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
FEMENINO;ALEVIN                                            ;PIRAGÜISMO                                        ;24/09/2010;CLUB MADRILEÑO CIENCIAS PIRAGUA                   ;2020;MADRID                                            ;28015;JUEGOS DEPORTIVOS MUNICIPALES                     ;SAN PASCUAL                                       ;USERA                    
